"PATIENT_ID","SEX","AGE","ETHNICITY","PRIMARY_SITE","HISTOLOGY","TMB","CANCER_TYPE","MUTATION_RATE","ic50_AKTinhibitorVIII","ic50_Avagacestat","ic50_CP724714","ic50_GenentechCpd10","ic50_GW2580","ic50_Pelitinib","ic50_Quizartinib","ic50_Ruxolitinib","ic50_WZ3105","ic50_ZSTK474"
"HLE_LIVER","Male",68,"Asian","Liver","Carcinoma",8.03333333333,"Hepatobiliary Cancer",NA,111.772437909396,116.586559836014,23.6876780633341,10.5233226637122,106.3412220582,3.99122419646515,11.658657067787,38.962435903099,5.48921907273422,6.02941505361676
"HMVII_SKIN",NA,NA,NA,"Na","",12.3333333333,"Melanoma",NA,15.2538815723385,106.983220028449,45.2834670459651,31.3789410274415,373.59263777843,7.1019045886735,7.51578894202447,107.967040500907,0.46414605619742,8.73873987315736
"HN_UPPER_AERODIGESTIVE_TRACT","Male",60,"Asian","Upper_Aerodigestive_Tract","Carcinoma",8.56666666667,"Head and Neck Cancer",NA,113.525899463953,113.130271519297,108.177673457984,8.49366846958734,221.348193973284,18.0859971366557,11.0234409400494,58.0897367364585,1.82289883415239,21.1254188443888
"HO1N1_UPPER_AERODIGESTIVE_TRACT",NA,NA,NA,"Na","",7.73333333333,"Head and Neck Cancer",NA,45.2579796293992,94.6847545091109,87.9200606564364,7.82692724976082,159.375332151761,6.68509218308271,8.95360281099238,47.0907221657477,1.1874818825378,8.6491668639611
"HO1U1_UPPER_AERODIGESTIVE_TRACT",NA,NA,NA,"Na","",10.6666666667,"Head and Neck Cancer",NA,10.8570213530288,119.563785638506,76.6990252739684,52.8188428918545,225.395356445913,9.64216819667477,12.1898178401792,63.0764195486755,1.8074662451609,9.32802211104151
"HOP62_LUNG",NA,NA,"Caucasian","Lung","Carcinoma",17.9666666667,"Non-Small Cell Lung Cancer",236.5238841,9.23375692660034,111.056491024392,62.3396711985619,2.39541142241723,209.638789555978,3.82657826317996,11.6185504788726,30.8028740827188,0.459311339177792,4.55243384072989
"HOP92_LUNG",NA,NA,"Caucasian","Lung","Carcinoma",14.4,"Non-Small Cell Lung Cancer",198.739234,180.572796287539,164.470792294493,108.321862127365,218.730198500529,333.835714762687,75.6426290053918,21.1723905424041,72.4851707819023,19.2231253579991,23.8906220717408
"HOS_BONE","Female",13,"Caucasian","Bone","Osteosarcoma",6.73333333333,"Bone Cancer",127.9796713,18.054897904149,79.91431514572,79.8984936776981,67.0358130688578,155.132253267787,19.6837220047576,7.9845625803706,39.4293317503783,17.18776854945,9.17152889235915
"HPAC_PANCREAS","Female",64,"Caucasian","Pancreas","Carcinoma",8.46666666667,"Pancreatic Cancer",98.3442931,12.9691180916658,31.6304732731864,307.712221370376,246.086721442837,36.6172338572756,0.692486178475479,34.2250557465977,149.095046716269,0.482537326776742,3.29367841669618
"HPAFII_PANCREAS","Male",44,"Caucasian","Pancreas","Carcinoma",6.26666666667,"Pancreatic Cancer",85.29688898,13.876600439895,236.304918826421,223.764240539726,69.463886582167,174.086273317781,1.19488745376694,11.7151397378248,133.694587384337,0.350435364124375,0.903185789295481
"HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,NA,"Na","",5.46666666667,"Hodgkin Lymphoma",NA,3.28560892481813,110.997535681687,110.60297638689,1.90822788027347,122.050635047456,0.590458455856528,9.81913467648994,53.7179387142392,0.217069869066556,0.167646279228908
"HS578T_BREAST","Female",74,"Caucasian","Breast","Carcinoma",6.93333333333,"Breast Cancer",93.3026384,194.719682754798,194.390106841823,194.719682754798,194.719682754798,350.006595992941,97.5465792673852,19.471970086257,99.2700585095934,45.3018558662637,110.736886987893
"HS633T_SOFT_TISSUE",NA,NA,NA,"Na","",4.53333333333,"Soft Tissue Sarcoma",NA,14.6809098478185,66.8896335019772,60.9992152904753,6.77785038960422,130.855151799885,2.3778078694793,6.69957438665962,33.0385149298884,9.59371311414111,3.51399300797308
"HS683_CENTRAL_NERVOUS_SYSTEM","Male",76,"Caucasian","Central_Nervous_System","Glioma",5.4,"Glioma",85.7317995,10.159548477786,159.276390794966,105.092193684429,4.27976028565215,312.289299445859,16.8418691952994,11.8374235476088,81.4576293676326,2.02802416228565,4.1788538066537
"HS746T_STOMACH","Male",74,"Caucasian","Stomach","Carcinoma",15.7333333333,"Esophagogastric Cancer",130.8366927,4.24374867457154,227.856034069699,1.29505737604982,5.97502331558548,141.546176565617,1.37509799820408,30.4202650557513,13.8731872160305,0.369879500763203,0.385297698744837
"HS766T_PANCREAS","Male",46,"Caucasian","Pancreas","Carcinoma",7.26666666667,"Pancreatic Cancer",74.11662251,88.3539582777171,381.71681053314,336.506679899271,383.487490124439,739.778635329599,160.503219249788,37.2926031494841,135.645247028685,95.8899327652552,10.0131176662013
"HS939T_SKIN","Female",24,"Caucasian","Skin","Malignant_Melanoma",17.9333333333,"Melanoma",184.4223473,202.674247900054,201.963098495964,202.83908906245,202.83908906245,385.412427045553,97.1588239694608,20.2749472850386,99.9449965336466,11.6601144910075,30.8397363593691
"HS940T_FIBROBLAST","Male",57,"Caucasian","Skin","Malignant_Melanoma",4.7,"Melanoma",81.50141124,14.4762011352625,182.024264569378,122.988148860162,3.18301225998485,371.63901746946,4.68631237877032,5.46526712682855,12.6374926153221,3.27246655914159,10.2342506298103
"HSC2_UPPER_AERODIGESTIVE_TRACT","Male",69,"Asian","Upper_Aerodigestive_Tract","Carcinoma",13.5,"Head and Neck Cancer",155.9651961,97.567163767199,111.864352625131,67.660327248357,67.8617807134596,152.286254037424,6.54402879824125,11.2339450197001,57.4929884288415,0.916194134075302,4.81764876040325
"HSC3_UPPER_AERODIGESTIVE_TRACT","Male",64,"Asian","Upper_Aerodigestive_Tract","Carcinoma",15.7,"Head and Neck Cancer",231.7658238,32.4789114415096,79.4913332504475,69.4807683576591,6.25643791503787,127.485164376881,4.51628611442914,7.79609525487506,40.7601545477626,1.14100562413985,9.59190966560513
"HSC39_STOMACH",NA,NA,NA,"Na","",9.03333333333,"Esophagogastric Cancer",NA,4.17413019470446,80.4190428895483,79.013837866904,5.10411460628582,155.788762015892,3.28726200182133,3.63649025196586,21.7571186883255,1.40067042920597,4.64465455367132
"HSC4_UPPER_AERODIGESTIVE_TRACT","Male",64,"Asian","Upper_Aerodigestive_Tract","Carcinoma",12.2666666667,"Head and Neck Cancer",148.2821902,176.809344090928,262.893235213684,129.512059453895,260.188143976517,506.113524073534,4.62627495998963,26.1816556629388,115.304216912302,1.9351290175588,33.7869286040599
"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",70,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",60.3666666667,"Mature B-Cell Neoplasms",442.9371418,6.27431929343691,109.575740038643,94.6531350818432,6.25502411983394,180.140661771518,7.58318275463456,11.2052453109166,48.3680271810291,0.190649617304552,0.609065782417352
"HT1080_SOFT_TISSUE","Male",35,"Caucasian","Soft_Tissue","Fibrosarcoma",4.3,"Soft Tissue Sarcoma",79.58792792,92.3201105292824,94.4758267320884,94.4758267320884,19.8529577287408,133.789009089971,30.3485578779711,9.44711118440951,46.0172810067019,5.06951929754221,11.4670877795769
"HT115_LARGE_INTESTINE",NA,NA,"Caucasian","Large_Intestine","Carcinoma",192.2,"Colorectal Cancer",1262.320071,18.3569821359214,67.1110023510268,22.1133168622055,70.6535248778565,126.10350020995,11.7459793611177,4.00516188328771,38.8986287748792,9.90409194973489,34.1250937242664
"HT1197_URINARY_TRACT","Male",44,"Caucasian","Urinary_Tract","Carcinoma",7.86666666667,"Bladder Cancer",122.3953732,49.9212617908127,68.0047122112888,147.383200341507,251.26872903049,199.846185867704,20.6469787252855,20.8821765816967,128.578935527419,20.4620305404428,13.9004331288487
"HT1376_URINARY_TRACT","Female",58,"Caucasian","Urinary_Tract","Carcinoma",10.7666666667,"Bladder Cancer",164.4186284,256.867143533925,112.614670967228,226.058767803968,256.867143533925,426.209922194479,88.528010078404,25.6782415240671,131.443618102855,62.4573547591567,66.3253382567838
"HT144_SKIN","Male",29,"Caucasian","Skin","Malignant_Melanoma",8.66666666667,"Melanoma",99.35271705,118.542079641364,162.865710616809,120.664141965388,150.261934318293,297.218333988361,23.5263248365877,10.5051015387011,91.079978031913,29.1824061917006,30.2257738756685
"HT29_LARGE_INTESTINE","Female",44,"Caucasian","Large_Intestine","Carcinoma",13.8666666667,"Colorectal Cancer",110.863065,30.1718689937204,48.5089831315648,66.1064948517745,8.56307196337715,203.347837922464,3.58273688015101,12.274746233194,72.733858125802,0.434011607433891,2.40083117424463
"HT3_CERVIX",NA,NA,NA,"Na","",12.8333333333,"Cervical Cancer, NOS",NA,18.256971370648,148.207304533862,58.4285125917606,36.9805833286377,287.232214970235,5.67751706092689,6.76388209749782,48.7376581871357,0.913997904682982,11.9466989294169
"HT55_LARGE_INTESTINE",NA,NA,"Caucasian","Large_Intestine","Carcinoma",37.2666666667,"Colorectal Cancer",390.8079423,189.017763988488,188.891542284886,189.017763988488,189.017763988488,368.13399914434,115.19830101277,18.8907238500799,96.6912584773242,9.81324496277485,106.524712448297
"HTCC3_THYROID",NA,NA,NA,"Na","",9.5,"Thyroid Cancer, NOS",NA,9.84042597234853,106.315490596094,48.8317638655245,6.97073729232909,204.407387490938,0.859116279530627,12.1268378427856,92.44806246863,5.58926615290983,1.25717105211991
"HUCCT1_BILIARY_TRACT","Male",NA,"Asian","Biliary_Tract","Carcinoma",20.2333333333,"Hepatobiliary Cancer",1458.405477,22.421604933863,140.835846085898,88.8114870230738,11.2911586600068,126.310984869955,2.73369452454997,15.4872948391393,52.6288263974692,1.01880971519764,0.51342259551107
"HUH1_LIVER","Male",35,"Asian","Liver","Carcinoma",12.8,"Hepatobiliary Cancer",141.6481844,286.779033183975,186.994274735838,189.151446798933,293.473105107131,119.589016259012,73.5608533203603,29.2703775648351,150.17570871711,40.8142791765962,120.212138156279
"HUH7_LIVER","Male",57,"Asian","Liver","Carcinoma",11.2333333333,"Hepatobiliary Cancer",156.8998825,73.5201854141866,140.940948825526,68.1076812172747,8.62016305163839,205.330525446834,58.8076530296019,13.8451639725266,59.4337947635794,8.38470321587009,3.13010327745588
"HUO3N1_BONE",NA,NA,NA,"Na","",6.23333333333,"Bone Cancer",NA,25.9049999930898,256.418788386424,319.50342703366,12.023763701255,588.885048047951,157.735093105159,5.93831842582127,153.497149987775,1.23682795341695,4.27722314014076
"HUO9_BONE",NA,NA,NA,"Na","",6.56666666667,"Bone Cancer",NA,2.81394665074587,180.626434372898,170.945706459135,4.44048231478295,181.912717887748,7.39644885078945,0.699981760994732,37.0420591190566,0.482636739705238,0.460665083506679
"HUPT3_PANCREAS","Male",66,"Asian","Pancreas","Carcinoma",6.56666666667,"Pancreatic Cancer",116.5594164,41.8523940167219,123.138901659754,112.973242653951,26.7957957443557,477.047945255688,2.33640401117231,15.0856656763499,96.7778358912749,1.65570847698809,1.74915707418506
"HUPT4_PANCREAS","Male",60,"Asian","Pancreas","Carcinoma",7.23333333333,"Pancreatic Cancer",144.7327222,4.12019709166495,57.6593258310979,107.567762734654,7.92626556691582,233.000127319226,0.938451596192079,7.39832038908831,25.2123007393321,0.13074649281389,1.50546075372291
"HUTU80_SMALL_INTESTINE","Male",53,"African_american","Small_Intestine","Carcinoma",7.96666666667,"Small Bowel Cancer",129.2237006,6.73092783714349,71.3425554495085,9.40862667687268,0.479226947218729,28.8944634314853,0.700793510173507,6.11984029135561,36.5468500302879,0.443872020596219,0.416562820173855
"IALM_LUNG","Male",68,"Asian","Lung","Carcinoma",15.7666666667,"Non-Small Cell Lung Cancer",196.5950713,12.5382754271296,206.063835117892,134.443091771469,134.611250713626,247.537231252891,15.4813333782811,18.5916024948421,79.4628804464997,0.658294420607462,8.15206280389863
"IGR1_SKIN","Male",42,"Caucasian","Skin","Malignant_Melanoma",38.7666666667,"Melanoma",250.6880546,15.1476287264709,92.193718576114,86.1080583526387,1.89658708520793,180.0659189071,6.2313375202157,7.17823836577468,14.5138592024597,0.670604992602061,4.08592033850483
"IGR37_SKIN","Male",26,"Caucasian","Skin","Malignant_Melanoma",12.4666666667,"Melanoma",128.2141157,66.8130218888228,101.142053602622,101.202757043995,89.0948025497171,185.531002970695,40.0285920493916,10.1181414924192,51.2627824203374,20.5233856626664,24.1298098651097
"IGROV1_OVARY","Female",47,"Caucasian","Ovary","Carcinoma",102.566666667,"Ovarian Cancer",633.1090359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IHH4_THYROID",NA,NA,NA,"Na","",11.8666666667,"Thyroid Cancer",NA,28.3517568990107,62.8293298327288,41.8925078216345,7.00536300998381,63.2236221806582,5.95063537755499,6.28278277895211,32.1509500245576,0.446631236106984,14.8548141812362
"IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,NA,"Na","",5.9,"Mature B-Cell Neoplasms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IM95_STOMACH","Male",63,"Asian","Stomach","Carcinoma",61.1666666667,"Esophagogastric Cancer",387.6541767,1.56199835768674,58.6493797736947,38.3639800558773,10.0910208128866,186.228609063862,0.739260438468177,6.75345347517259,77.938963411864,0.589200939417494,0.540963213324148
"IMR5_AUTONOMIC_GANGLIA",NA,NA,NA,"Na","",8.46666666667,"Peripheral Nervous System",NA,9.67355622122586,33.1213470337871,44.2249451590063,0.149099113932859,103.072951034396,1.84326231684479,3.09851820863655,28.5643089588393,0.118077392601576,3.41157820177829
"IPC298_SKIN","Female",64,"Caucasian","Skin","Malignant_Melanoma",35.4333333333,"Melanoma",317.892098,46.5754230665091,127.229558238536,89.8807687184238,24.3844833077584,193.644499263826,3.81362049850412,10.2403110999053,66.7690733810647,1.02823526720752,4.08187319713914
"ISHIKAWAHERAKLIO02ER_ENDOMETRIUM","Female",39,"Asian","Endometrium","Carcinoma",91.7,"Endometrial Cancer",659.2084687,4.33095901926497,105.561846087939,83.293290524131,1.98954506092489,208.630761888571,1.75775776558592,13.6004924276234,69.0542204749682,3.92415876156856,0.369391212528081
"ISTMEL1_SKIN",NA,NA,NA,"Na","",10.5666666667,"Melanoma",NA,18.4940489138198,125.456112974613,70.1999781655735,22.0930924313647,326.461492015096,3.82385088530407,15.5185332003195,100.667197311585,0.785541492216342,1.25640943725493
"ISTMES1_PLEURA","Female",70,"Caucasian","Pleura","Mesothelioma",6.53333333333,"Mesothelioma",114.6441614,21.0703533928784,97.8629470140179,77.960633455689,25.8901865701366,203.564925861347,15.6464804449853,6.80786117764192,72.5653111650236,25.6398043149214,12.8701284225453
"ISTSL1_LUNG",NA,NA,NA,"Na","",10.4666666667,"Small Cell Lung Cancer",NA,4.84121634448854,127.794307666404,150.491559566256,0.486714777479203,293.496583894678,2.62385077452459,0.912347801786187,46.828125751264,0.12416189004585,2.1799217899768
"ISTSL2_LUNG",NA,NA,NA,"Na","",11.0333333333,"Small Cell Lung Cancer",NA,8.94991468644008,122.597545143219,142.093458562425,2.07797528716407,141.841466382697,1.10506703689184,6.42337705224217,32.2874948849514,0.582733683849788,0.486304649814886
"JAR_PLACENTA",NA,NA,NA,"Na","",19.1666666667,"Gestational Trophoblastic Disease",NA,9.85207408477386,119.70794683988,61.4183714695117,6.82617849892652,93.2506472948906,0.998379314731073,13.3925154178168,38.9147750559424,0.589641826591425,3.82977862017081
"JEG3_PLACENTA",NA,NA,NA,"Na","",15.0666666667,"Gestational Trophoblastic Disease",NA,116.382711775378,94.1021599405443,74.5813890840307,116.985500527176,184.813831095997,57.5242155989678,11.6076457805301,52.6244583861532,17.295269070973,18.8011680833712
"JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Female",78,"Asian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",8.86666666667,"Mature B-Cell Neoplasms",159.114053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JHH1_LIVER","Male",50,"Asian","Liver","Carcinoma",13.1333333333,"Hepatobiliary Cancer",184.9301198,5.5248605098548,84.6188453432755,9.58737376515832,112.533730120524,338.839654531331,0.0748060137130576,17.3699899210081,55.6835627416411,0.604732540812316,0.262378804685832
"JHH2_LIVER","Male",57,"Asian","Liver","Carcinoma",11.9,"Hepatobiliary Cancer",200.1671139,97.7753010847333,176.664773185024,167.439317158008,10.901103253167,325.041868439475,4.99470824007916,17.6702953329886,91.348877970917,0.475001175601515,5.66528385488226
"JHH4_LIVER","Male",51,"Asian","Liver","Carcinoma",10.3666666667,"Hepatobiliary Cancer",148.7392775,NA,28.0288685869322,73.3857665056929,12.3597595752532,78.8935124892214,59.7102083548915,2.23542194509798,30.0592670161323,30.6008565378626,2.21139823281311
"JHH6_LIVER","Female",57,"Asian","Liver","Carcinoma",10.6666666667,"Hepatobiliary Cancer",145.2749828,147.685055061484,133.901974678415,140.105820807568,145.647162269642,90.5790545192942,42.1912983692895,14.8432764735973,76.1502985587551,8.20863788136464,8.48431360241239
"JHH7_LIVER","Male",53,"Asian","Liver","Carcinoma",26.9333333333,"Hepatobiliary Cancer",257.2902848,46.2707494450115,118.120583883283,49.207349872821,9.55492759542501,158.381233977872,13.6528050679178,11.6279304334117,57.163466684116,17.6399109080177,8.07766624702812
"JHOS2_OVARY","Female",45,"Asian","Ovary","Carcinoma",10.1,"Ovarian Cancer",121.5827559,21.9404288248457,104.057226227953,133.868369500397,93.4349993109899,402.455688453732,8.04574194053542,20.7246124249564,52.5903161930006,39.021898946898,5.07824129562428
"JHOS3_OVARY",NA,NA,NA,"Na","",8.56666666667,"Ovarian Cancer",NA,21.8387081830592,318.181189875441,185.253841351186,295.515414613996,332.884971708218,9.08004365117705,7.24501756354847,155.403195377978,2.66036411828818,5.1835803252734
"JHOS4_OVARY","Female",44,"Asian","Ovary","Carcinoma",12.1333333333,"Ovarian Cancer",160.5655743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JHU011_UPPER_AERODIGESTIVE_TRACT",NA,NA,NA,"Na","",6.93333333333,"Head and Neck Cancer",NA,10.3576771668695,90.6587085110173,19.8961849043132,3.04385559606699,236.23073073005,0.982972632515749,11.4372777646528,43.1855954072623,0.347414391403922,1.59852287546954
"JHU022_UPPER_AERODIGESTIVE_TRACT",NA,NA,NA,"Na","",5.7,"Head and Neck Cancer",NA,34.8043368102474,258.332625323951,166.573724298809,14.4277725726327,516.526193123058,8.70856478982899,26.0489901079822,116.954269568054,3.79493772134441,3.29623530309115
"JHU029_UPPER_AERODIGESTIVE_TRACT",NA,NA,NA,"Na","",10.8333333333,"Head and Neck Cancer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JIMT1_BREAST","Female",62,"Caucasian","Breast","Carcinoma",6.8,"Breast Cancer",158.027178,26.9931464878568,130.058714696074,119.404752100119,38.9945151866617,238.819013650304,3.78024945182356,17.0265518648179,88.0523919158261,17.8926318569276,2.2509852291562
"JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,NA,"Na","",8.73333333333,"Mature B-Cell Neoplasms",NA,42.9206044138893,96.0449201252775,95.6131153020745,24.722654264876,186.40561030475,41.2766101771559,9.5720270883568,49.2926015594986,0.348840319057356,3.18247437636536
"JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Female",57,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",10.5,"Mature B-Cell Neoplasms",152.3137588,4.92456034210198,73.1124012419577,65.9610885012568,3.88775550459405,89.6781365798129,4.38984974565912,4.66552794786596,31.2413019550201,0.206431838700767,1.3066152305703
"JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",6.4,"B-Lymphoblastic Leukemia/Lymphoma",101.6673444,9.99477043795242,81.355220098824,30.4371225516874,0.780484030373678,160.151140903829,2.52809233363868,7.60881923365518,23.797177947201,0.332372151365332,1.40929559282233
